percentage_top_1,percentage_bottom_1,percentage_top_2,percentage_bottom_2
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
99.66672221296452,0.3332777870354846,99.9333444425929,0.0666555574071026
